text,label
"@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows",anger
@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+,joy
"@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-",anger
At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror.,fear
Snores on TL. Boredom sunk in.,sadness
Quinn's short hair makes me sad. #glee,joy
Like hello? I am your first born you must always laugh at my jokes. ,anger
Been waiting all week for this game ❤️❤️❤️ #cheer #friday ❤️,joy
@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli ,fear
@stevesingiser @POLITICO_Steve Put a damper on my mood.,sadness
A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.,joy
@TouchPH  The solution is to punish the criminals. That's the only way to discourage crime. or the circle will continue.,sadness
The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin  #neurological #USCitizens #Insect #mammal,fear
"#RIP30 Heaven is rejoicing because they've gained an angel, the Keifer family are in my prayers 💙🙏",joy
ESPN just assumed I wanted their free magazines #offended,anger
@CTV_PowerPlay @lraitt Horrid disease! My maternal grandmother and each of her sisters suffered from this affliction. It's hard on all.,sadness
Guy across from me in a really ugly suit cannot stop expressing his displeasure,anger
Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10  #killme,fear
"Lmboo , using my nephew for meme ",joy
@Uber_RSA when you click over and over again for a cupcake but there are no vehicles available... #sadness,sadness
@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #😂😂,anger
"@my2k aaa Cam animated that, so proud of our boy",joy
#Partners are willing to #walk alongside you without being #intimidated by you. #WhoIsIT #Part2 #RelationShift #CLifeMacon,fear
@BaileyDemented @hsmitty3 ill kill u if u bully her 😤😤😤,fear
@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts ,fear
"I'm used to bears, I'm used to coyotes, I love the idea of wolves. But this is hard. I don't want to be fearful of the meadow or the pines.",fear
@hotelplanner I stayed at a hotel who  packed picnic lunches to take on the road!! #BetterTogether @Redlizzy1 @NewfieChic @Ladybug_Vic,sadness
@aidankerrpol I think you should do. Get the fashion police involved. ,fear
As a photographer this portrait shooting mode on the iPhone 7 Plus is going to frustrate me ~75% of the time but delight ~25% of the time.,joy
I'm just doing what u should b doing just minding my business and grinding relentless @LITO615,anger
@warFarePower dip it in boiling water,anger
Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡,anger
in my dream....They were trying to steal my kidney!!! #nightmare #blackmarket #whydidiwatchthat,fear
Now #India is #afraid of #bad .,fear
"[My teeth were sunk down into the vein of the poor woman who had 'accidentally' had a small problem with her engine, just outside of --",sadness
Been working in Blanchardstown shopping centre for over 2 years now and I only figured out today where Marks &amp; Spencer's is ,sadness
#hate going to the doctor on so many levels but least I can go sleep with a #smile just watched #Dwight on live nation,joy
#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily #rage,anger
@caeruleusV @Atheist_Penguin @misogynaut I threaten you because I can pussy,fear
@mandyjohnson I'll be honest.. I hope that annoying Southern bint with the 'look at me' pout goes out this week! Selasi #FTW,anger
"@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge",joy
"I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life",sadness
"Don't join @BTCare they put the phone down on you, talk over you and are rude. Taking money out of my acc willynilly! #fuming",anger
Crossword puzzle is oat meals solitary respecting the flat out portentous nutrient rootstock re scruple failur...,fear
#FF \n\n@The_Family_X \n\n#soul #blues &amp; #rock #band\n\n#music from the #heart\n\nWith soul &amp; #passion \n\nXx 🎶 xX,sadness
That free kick from Rooney was awful,fear
Gonna be a loooooong year as a Browns fan. Longer than normal and that's #sad,sadness
"@humeraslam @MehrTarar @sherryrehman , yes, already he spoke so many lies with timid body language. Baluchistan could have been his own trap",fear
The bounty hunter things a bit lively,joy
"@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",anger
"@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! #bitter",anger
@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,joy
All hell is breaking loose in Charlotte. #CharlotteProtest #anger #looting,anger
It is too fucking bright &amp; too fucking hot outside,joy
I have another test tonight #nervous,fear
@l1ght__eyes u tried boiling em takes years too,anger
"Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! ",joy
@berniedole looks that way. But let's think about Rohan last week ... #optimism,joy
and again dirty and  self loathing attitude  mope talking,sadness
Well look at the bright side. You found a use for that rope #TipsToSurviveAPowerOutage,joy
"her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful.",joy
@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the ,anger
@SXMUrbanView @karenhunter @CousinSyl you are so wrong for this!needed levity after that recording,joy
Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up  #treatcustomersfairly,anger
What day is it #lost,sadness
"@_jamiebraidwood haha, horrific is all that needs to be said. Glad I'm away to Spain on Sat so missing game 🍹🍕🍺☉☉",fear
@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time! #angry #notfair #whypay,anger
I should really study today for chemistry but playing madden is just way more fun.,anger
Georgia Tech's Secondary is as soft as a marshmallow.  #horrible,fear
I am using twitter as a coping mechanism for raging out at this kid oops?,anger
"3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys?  #customerservice #2hour #waittime",fear
Happiness is always there. You just have to choose to see it. There's no point dwelling in the dark and ignoring the light of the stars.,sadness
Watch this amazing live.ly broadcast by @izzybuzy365  #musically,joy
@JoeGoodmanJr. A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation.,anger
"A #smile brightens your day and the day of everyone around you, so remember to #smile, it's #free. :-)",joy
@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the ,joy
"#WeirdWednesday OKAY! That jump-scared the #Poop out of me right there. Bad dog, BAD! Total code-brown in my favorite pants. #Damnit #horror",fear
some people leave toilets in fucking grim states,sadness
When you forget to mention you were bought dreamboys tickets 🙄😂 ,anger
@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy,fear
"Mind if I tag along?' She asked cheerfully, sweeping a lock of hair behind her ear. 'I want to see if you've really got • @DitheringWizard",joy
Mayor visits downtrodden part o town in brave PR stunt. More at eleven.,sadness
@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat,fear
@superbatlane it's true also that he doesn't escape until almost all the car sunk,sadness
Ever put your fist through your laptops screen? If so its time for a new one lmao   #hp,anger
can't believe Achilles killed me! #angry,anger
Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete #nightmare,fear
@jenhasonen it is supposed to be #dark and #gritty though,sadness
Hennessey - dreadful. Mutch - is he even on the pitch? Fryers - out of his depth unfortunately. #CPFC,sadness
could never be a angry drunk lol yall weirdos just enjoy your time,anger
"At my funeral, when they close the casket, I want them to play, 'Call recording has completed.'' -@GlenEwing #lost #podcasting #talkshoe",sadness
"@ExaltedCaptain reality in the form of endless tragedies. She didn't know how to react at first, being too frightened to repeat another--",fear
luv seeing a man with a scowl on his face walking with a protein shaker clenching his fists. i immediately stop n suck his dick,anger
@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see,anger
whenever i pout i just want Adrian to appear and tell me to stop pouting or else,sadness
